rank,Cliente_ID,prob_pct,prob_compra,MoHoPol,is_top10pct,is_top5pct,decile
35,3,39.073126771860764,0.39073126771860767,0,True,True,1
36,4,38.83412528728009,0.3883412528728009,0,True,True,1
37,4,38.83412528728009,0.3883412528728009,1,True,True,1
38,4,38.83412528728009,0.3883412528728009,0,True,True,1
39,6,38.75823536810295,0.3875823536810295,0,True,True,1
40,5,38.637298247091294,0.38637298247091295,0,True,True,1
41,8,38.53526390955457,0.38535263909554573,0,True,True,1
42,8,38.53526390955457,0.38535263909554573,1,True,True,1
43,0,38.01929537096322,0.3801929537096322,0,True,True,1
44,0,38.01929537096322,0.3801929537096322,0,True,True,1
45,3,37.70887616273191,0.37708876162731914,1,True,True,1
46,2,37.44501255081855,0.37445012550818546,1,True,True,1
47,4,37.2920021503406,0.372920021503406,0,True,True,1
48,4,37.2920021503406,0.372920021503406,1,True,True,1
49,4,37.01782339905169,0.3701782339905169,0,True,True,1
50,4,37.01782339905169,0.3701782339905169,0,True,True,1
51,4,37.01782339905169,0.3701782339905169,0,True,True,1
52,6,36.973726777618914,0.36973726777618915,0,True,True,1
53,4,36.926776669202575,0.3692677666920257,0,True,True,1
54,4,36.54993095700054,0.3654993095700054,0,True,True,1
55,4,36.54993095700054,0.3654993095700054,0,True,True,1
56,4,36.54993095700054,0.3654993095700054,0,True,True,1
57,4,36.54993095700054,0.3654993095700054,0,True,True,1
58,4,36.5155812813839,0.365155812813839,1,True,True,1
59,4,36.35087092695459,0.3635087092695459,0,True,True,1
60,5,36.03009209284075,0.36030092092840754,0,True,True,1
61,4,35.84236187146248,0.3584236187146248,1,True,True,1
62,3,35.722675771015574,0.3572267577101558,1,True,True,1
63,4,35.535829877118566,0.35535829877118563,1,True,True,1
64,7,34.872140996938924,0.3487214099693892,1,True,True,1
65,4,34.784605123586395,0.34784605123586393,0,True,True,1
66,2,34.655796129122656,0.34655796129122657,1,True,True,1
67,3,34.409327712759726,0.34409327712759724,0,True,True,1
68,7,34.407256530956175,0.34407256530956176,1,True,True,1
69,6,34.407256530956175,0.34407256530956176,0,True,True,1
70,5,34.30084041500434,0.34300840415004336,1,True,True,1
71,5,34.14972888080278,0.3414972888080278,1,True,True,1
72,4,34.103433769980704,0.34103433769980707,1,True,True,1
73,3,34.09322625002423,0.34093226250024233,0,True,True,1
74,0,34.04760697157613,0.34047606971576133,1,True,True,1
75,6,33.783741365821065,0.3378374136582107,1,True,True,1
76,4,33.700868797407345,0.33700868797407346,0,True,True,1
77,4,33.700868797407345,0.33700868797407346,1,True,True,1
78,4,33.700868797407345,0.33700868797407346,0,True,True,1
79,4,33.62600744406896,0.3362600744406896,0,True,True,1
80,4,33.62600744406896,0.3362600744406896,0,True,True,1
81,6,33.500034725953185,0.3350003472595318,0,True,True,1
82,0,33.39472569167879,0.3339472569167879,1,True,True,1
83,0,33.3425936290802,0.33342593629080197,0,True,True,1
84,3,33.29798291967918,0.33297982919679175,1,True,True,1
85,4,32.943736766163326,0.3294373676616333,1,True,True,1
86,2,32.92085991313232,0.32920859913132317,0,True,True,1
87,3,32.86093897882221,0.32860938978822213,0,True,True,1
88,4,32.82801135851938,0.3282801135851938,0,True,True,1
89,5,32.733740420109356,0.3273374042010936,0,True,True,1
90,5,32.733740420109356,0.3273374042010936,0,True,True,1
91,6,32.716058399837614,0.3271605839983761,1,True,True,1
92,3,32.63884370381068,0.32638843703810677,0,True,True,1
93,3,32.63884370381068,0.32638843703810677,1,True,True,1
94,3,32.63884370381068,0.32638843703810677,1,True,True,1
95,3,32.63884370381068,0.32638843703810677,1,True,True,1
96,3,32.63884370381068,0.32638843703810677,0,True,True,1
97,3,32.63884370381068,0.32638843703810677,0,True,True,1
98,2,32.55147084840503,0.3255147084840503,1,True,True,1
99,0,32.50097290372661,0.32500972903726616,0,True,True,1
100,0,32.20918490470711,0.32209184904707105,1,True,True,1
101,0,32.17603915539434,0.3217603915539434,0,True,True,1
102,4,31.92421633685202,0.3192421633685202,0,True,True,1
103,4,31.64963112934261,0.3164963112934261,1,True,True,1
104,5,31.513922425634387,0.3151392242563439,1,True,True,1
105,6,31.393167066249006,0.31393167066249006,0,True,True,1
106,6,31.34206193115503,0.3134206193115503,0,True,True,1
107,1,31.326706972066603,0.31326706972066604,1,True,True,1
108,3,31.193521687743804,0.311935216877438,0,True,True,1
109,5,30.979867341821286,0.3097986734182129,1,True,True,1
110,0,30.7772767675892,0.307772767675892,0,True,True,1
111,6,30.73339185837266,0.3073339185837266,0,True,True,1
112,4,30.706144430747333,0.30706144430747334,1,True,True,1
113,4,30.706144430747333,0.30706144430747334,0,True,True,1
114,4,30.706144430747333,0.30706144430747334,1,True,True,1
115,4,30.706144430747333,0.30706144430747334,1,True,True,1
116,2,30.596780201309564,0.30596780201309565,1,True,True,1
117,3,30.52380153227515,0.3052380153227515,0,True,True,1
118,3,30.46640447687073,0.3046640447687073,1,True,True,1
119,3,30.46640447687073,0.3046640447687073,0,True,True,1
120,3,30.46640447687073,0.3046640447687073,0,True,True,1
121,3,30.46640447687073,0.3046640447687073,0,True,True,1
122,4,30.2986892537107,0.30298689253710703,1,True,True,1
123,0,30.11710493740769,0.3011710493740769,1,True,True,1
124,5,30.07911480727975,0.3007911480727975,0,True,True,1
125,0,30.04538756043708,0.3004538756043708,0,True,True,1
126,3,30.023826319664437,0.3002382631966444,0,True,True,1
127,5,29.987144501290857,0.2998714450129086,0,True,True,1
128,5,29.987144501290857,0.2998714450129086,0,True,True,1
129,4,29.85916996817643,0.2985916996817643,1,True,True,1
130,3,29.773490945262655,0.29773490945262654,0,True,True,1
131,7,29.749953986613942,0.2974995398661394,0,True,True,1
132,9,29.661871231114546,0.29661871231114545,0,True,True,1
133,2,29.559341538068583,0.29559341538068584,0,True,True,1
134,2,29.559341538068583,0.29559341538068584,0,True,True,1
135,0,29.28430740539212,0.2928430740539212,1,True,True,1
136,0,29.28430740539212,0.2928430740539212,0,True,True,1
137,0,29.28430740539212,0.2928430740539212,1,True,True,1
138,0,29.22721330477101,0.2922721330477101,0,True,True,1
139,6,29.043252100383015,0.29043252100383016,0,True,True,1
140,6,29.043252100383015,0.29043252100383016,0,True,True,1
141,4,28.912948557224183,0.28912948557224183,1,True,True,1
142,3,28.900863763604285,0.28900863763604284,0,True,True,1
143,4,28.894710021999664,0.28894710021999664,0,True,True,1
144,4,28.719924719582302,0.287199247195823,0,True,True,1
145,3,28.688470008120255,0.28688470008120254,0,True,True,1
146,3,28.688470008120255,0.28688470008120254,1,True,True,1
147,4,28.661869556525627,0.28661869556525627,0,True,True,1
148,2,28.634100343806303,0.286341003438063,0,True,True,1
149,4,28.389178679046957,0.28389178679046956,0,True,True,1
150,4,27.982683179999324,0.27982683179999324,0,True,True,1
151,1,27.910659279492677,0.2791065927949268,1,True,True,1
152,4,27.87621376027616,0.2787621376027616,1,True,True,1
153,5,27.87101800268944,0.2787101800268944,0,True,True,1
154,5,27.87101800268944,0.2787101800268944,0,True,True,1
155,4,27.74834172177562,0.2774834172177562,0,True,True,1
156,4,27.74834172177562,0.2774834172177562,0,True,True,1
157,4,27.74834172177562,0.2774834172177562,0,True,True,1
158,4,27.74834172177562,0.2774834172177562,0,True,True,1
159,4,27.74834172177562,0.2774834172177562,1,True,True,1
160,4,27.68981312620969,0.2768981312620969,1,True,True,1
161,4,27.62866468546355,0.2762866468546355,0,True,True,1
162,7,27.388071279090504,0.27388071279090503,1,True,True,1
163,9,27.326375418394633,0.27326375418394633,1,True,True,1
164,2,27.180056268290205,0.27180056268290204,0,True,True,1
165,4,26.92807350055821,0.2692807350055821,1,True,True,1
166,4,26.92807350055821,0.2692807350055821,0,True,True,1
167,4,26.92807350055821,0.2692807350055821,0,True,True,1
168,9,26.849374625455653,0.2684937462545565,1,True,True,1
169,5,26.716826500623892,0.2671682650062389,0,True,True,1
170,5,26.716826500623892,0.2671682650062389,1,True,True,1
171,3,26.523849311473075,0.26523849311473074,1,True,True,1
172,4,26.474852564311963,0.2647485256431196,0,True,True,1
173,4,26.474852564311963,0.2647485256431196,1,True,True,1
174,4,26.427424470610735,0.26427424470610733,0,True,True,1
175,7,26.37855204859853,0.2637855204859853,0,True,True,1
176,5,26.349827068790336,0.2634982706879034,0,True,True,1
177,5,26.349827068790336,0.2634982706879034,1,True,True,1
178,4,26.282668138046418,0.26282668138046417,0,True,True,1
179,5,26.220953606965136,0.26220953606965136,0,True,True,1
180,5,26.220953606965136,0.26220953606965136,0,True,True,1
181,5,26.220953606965136,0.26220953606965136,0,True,True,1
182,4,26.070827896098358,0.2607082789609836,1,True,True,1
183,4,25.95714836754024,0.2595714836754024,0,True,True,1
184,7,25.861944095993948,0.2586194409599395,1,True,True,1
185,5,25.838958887443113,0.25838958887443114,0,True,True,1
186,5,25.838958887443113,0.25838958887443114,1,True,True,1
187,5,25.559916024097806,0.25559916024097806,1,True,True,1
188,8,25.549282418496265,0.25549282418496266,1,True,True,1
189,8,25.549282418496265,0.25549282418496266,0,True,True,1
190,5,25.523807900633017,0.25523807900633017,0,True,True,1
191,4,25.472829592896467,0.2547282959289647,0,True,True,1
192,4,25.472829592896467,0.2547282959289647,1,True,True,1
193,4,25.46634603022268,0.2546634603022268,0,True,True,1
194,4,25.318154935426847,0.25318154935426845,0,True,True,1
195,4,25.28793109272755,0.2528793109272755,0,True,True,1
196,2,25.037699813844284,0.25037699813844283,1,True,True,1
197,4,24.884169988810633,0.24884169988810634,0,True,True,1
198,4,24.856692205764787,0.24856692205764785,0,True,True,1
199,5,24.774697980115146,0.24774697980115146,0,True,True,1
200,4,24.75426991402412,0.2475426991402412,0,True,True,1
201,4,24.75426991402412,0.2475426991402412,0,True,True,1
202,3,24.724141124937766,0.24724141124937768,0,True,True,1
203,2,24.70874941422142,0.24708749414221418,0,True,True,1
204,3,24.600089606513304,0.24600089606513303,0,True,True,1
205,4,24.52344342734909,0.2452344342734909,1,True,True,1
206,3,24.505593215242914,0.24505593215242916,0,True,True,1
207,3,24.480952308730526,0.24480952308730525,0,True,True,1
208,3,24.480952308730526,0.24480952308730525,0,True,True,1
209,3,24.47831841311414,0.2447831841311414,1,True,True,1
210,0,24.345672110587902,0.24345672110587901,1,True,True,1
211,3,24.337728942803803,0.24337728942803802,1,True,True,1
212,3,24.287326179292894,0.24287326179292895,0,True,True,1
213,6,24.269034912095684,0.24269034912095683,1,True,True,1
214,4,24.25531760432591,0.2425531760432591,0,True,True,1
215,2,24.17096351516084,0.2417096351516084,0,True,True,1
216,5,24.124737973800926,0.24124737973800925,0,True,True,1
217,5,24.124737973800926,0.24124737973800925,0,True,True,1
218,3,24.110859202504844,0.24110859202504845,0,True,True,1
219,3,24.090306589344156,0.24090306589344154,0,True,True,1
220,4,24.028384169756535,0.24028384169756536,1,True,True,1
221,4,24.028384169756535,0.24028384169756536,1,True,True,1
222,4,24.028384169756535,0.24028384169756536,1,True,True,1
223,4,23.93531647129376,0.2393531647129376,0,True,True,1
224,4,23.900659375129514,0.23900659375129513,0,True,True,1
225,4,23.900659375129514,0.23900659375129513,0,True,True,1
226,3,23.823906446682926,0.23823906446682927,0,True,True,1
227,2,23.81129279440801,0.23811292794408012,0,True,True,1
228,4,23.78492009562386,0.2378492009562386,0,True,True,1
229,4,23.78492009562386,0.2378492009562386,0,True,True,1
230,4,23.725435044667105,0.23725435044667104,0,True,True,1
231,3,23.704213597834993,0.23704213597834994,1,True,True,1
232,0,23.62381266742394,0.2362381266742394,0,True,True,1
233,0,23.588252161356575,0.23588252161356577,0,True,True,1
234,3,23.547739473776968,0.23547739473776969,0,True,True,1
235,2,23.279977193918533,0.23279977193918533,0,True,True,1
236,4,23.245544154513578,0.23245544154513578,0,True,True,1
237,4,23.244049635065274,0.23244049635065273,0,True,True,1
238,2,23.108191262807853,0.23108191262807853,0,True,True,1
239,5,23.10680096622311,0.2310680096622311,0,True,True,1
240,0,22.96405353768585,0.2296405353768585,0,True,True,1
241,1,22.934886480388748,0.2293488648038875,0,True,True,1
242,3,22.803600029674175,0.22803600029674176,0,True,True,1
243,4,22.715869430247192,0.22715869430247193,0,True,True,1
244,7,22.6653906656322,0.22665390665632199,0,True,True,1
245,4,22.620447850258362,0.22620447850258363,0,True,True,1
246,3,22.57688438353088,0.22576884383530882,0,True,True,1
247,4,22.4849624745741,0.224849624745741,1,True,True,1
248,0,22.455052119367142,0.22455052119367142,1,True,True,1
249,0,22.455052119367142,0.22455052119367142,1,True,True,1
250,0,22.455052119367142,0.22455052119367142,0,True,True,1
251,3,22.347501003798644,0.22347501003798645,0,True,True,1
252,3,22.347501003798644,0.22347501003798645,0,True,True,1
253,4,22.342965895012565,0.22342965895012565,0,True,True,1
254,4,22.175952426927754,0.22175952426927753,0,True,True,1
255,4,22.160671788217602,0.22160671788217604,0,True,True,1
256,4,22.160671788217602,0.22160671788217604,1,True,True,1
257,2,22.087622099372872,0.22087622099372872,0,True,True,1
258,2,22.063801025713886,0.22063801025713886,0,True,True,1
259,6,22.02795428882402,0.2202795428882402,0,True,True,1
260,3,21.943108831053532,0.21943108831053532,0,True,True,1
261,3,21.943108831053532,0.21943108831053532,1,True,True,1
262,3,21.897957410407937,0.21897957410407937,0,True,True,1
263,3,21.897957410407937,0.21897957410407937,1,True,True,1
264,3,21.83709128256752,0.21837091282567522,0,True,True,1
265,2,21.799861712452177,0.21799861712452176,1,True,True,1
266,5,21.72001502868702,0.2172001502868702,0,True,True,1
267,3,21.700810210712966,0.21700810210712967,0,True,True,1
268,3,21.64096640222652,0.21640966402226522,0,True,True,1
269,8,21.622233917089705,0.21622233917089706,0,True,True,1
270,8,21.622233917089705,0.21622233917089706,0,True,True,1
271,3,21.546675312085153,0.21546675312085153,1,True,True,1
272,3,21.546675312085153,0.21546675312085153,0,True,True,1
273,3,21.546675312085153,0.21546675312085153,1,True,True,1
274,3,21.546675312085153,0.21546675312085153,0,True,True,1
275,3,21.546675312085153,0.21546675312085153,0,True,True,1
276,3,21.546675312085153,0.21546675312085153,1,True,True,1
277,5,21.5081231655619,0.21508123165561902,0,True,True,1
278,5,21.4995866707178,0.21499586670717802,0,True,True,1
279,0,21.49025562749943,0.2149025562749943,0,True,True,1
280,3,21.32866892245539,0.21328668922455388,0,True,True,1
281,3,21.32866892245539,0.21328668922455388,0,True,True,1
282,4,21.208854447446658,0.2120885444744666,1,True,True,1
283,2,21.11709603035365,0.2111709603035365,0,True,True,1
284,3,21.094375390046196,0.21094375390046197,0,True,True,1
285,5,21.051877046526577,0.2105187704652658,0,True,True,1
286,5,21.038451114659075,0.21038451114659074,0,True,True,1
287,3,20.96282274315187,0.2096282274315187,0,True,True,1
288,3,20.962227342707475,0.20962227342707476,0,True,True,1
289,4,20.909105390270838,0.20909105390270838,1,True,True,1
290,5,20.78397502185772,0.2078397502185772,0,True,True,1
291,0,20.614323454517724,0.20614323454517725,0,True,True,1
292,0,20.54319211387682,0.2054319211387682,1,True,False,1
293,4,20.47488672179812,0.20474886721798122,1,True,False,1
294,4,20.47488672179812,0.20474886721798122,0,True,False,1
295,4,20.47488672179812,0.20474886721798122,0,True,False,1
296,4,20.47488672179812,0.20474886721798122,0,True,False,1
297,9,20.434357122408816,0.20434357122408817,0,True,False,1
298,9,20.434357122408816,0.20434357122408817,0,True,False,1
299,3,20.42520205183179,0.2042520205183179,0,True,False,1
300,4,20.37316210569737,0.2037316210569737,1,True,False,1
301,5,20.357896431757894,0.20357896431757894,0,True,False,1
302,3,20.28118466891512,0.2028118466891512,0,True,False,1
303,4,20.26756372139978,0.2026756372139978,1,True,False,1
304,5,20.25808098977259,0.20258080989772592,0,True,False,1
305,3,20.253157175581237,0.20253157175581235,0,True,False,1
306,3,20.1993702391143,0.201993702391143,1,True,False,1
307,2,20.092089409647286,0.20092089409647287,0,True,False,1
308,5,20.03168844160382,0.20031688441603818,0,True,False,1
309,4,20.00914556327042,0.2000914556327042,0,True,False,1
310,4,19.990898303790775,0.19990898303790774,0,True,False,1
311,7,19.930839748693153,0.19930839748693152,1,True,False,1
312,3,19.900073497829172,0.1990007349782917,0,True,False,1
313,4,19.865523533239458,0.19865523533239457,0,True,False,1
314,2,19.85772612473896,0.1985772612473896,0,True,False,1
315,3,19.830000853322115,0.19830000853322116,1,True,False,1
316,3,19.822755438285647,0.19822755438285647,1,True,False,1
317,3,19.822755438285647,0.19822755438285647,0,True,False,1
318,4,19.80026772375401,0.19800267723754011,0,True,False,1
319,4,19.80026772375401,0.19800267723754011,0,True,False,1
320,4,19.794501040818815,0.19794501040818815,0,True,False,1
321,4,19.779792923553053,0.19779792923553052,0,True,False,1
322,0,19.733869927727657,0.19733869927727657,0,True,False,1
323,4,19.710005890985492,0.19710005890985494,0,True,False,1
324,6,19.703766363941078,0.19703766363941078,0,True,False,1
325,3,19.70057059615641,0.1970057059615641,1,True,False,1
326,1,19.67249223191822,0.1967249223191822,0,True,False,1
327,3,19.67027168826046,0.1967027168826046,0,True,False,1
328,4,19.663092908657344,0.19663092908657345,0,True,False,1
329,3,19.652894617331036,0.19652894617331038,0,True,False,1
330,3,19.601207794454478,0.19601207794454478,0,True,False,1
331,2,19.50326505258833,0.19503265052588328,0,True,False,1
332,3,19.498702876300623,0.19498702876300622,0,True,False,1
333,3,19.498702876300623,0.19498702876300622,0,True,False,1
334,3,19.498702876300623,0.19498702876300622,0,True,False,1
335,5,19.48642971250873,0.19486429712508732,0,True,False,1
336,2,19.461715635831165,0.19461715635831164,0,True,False,1
337,4,19.44255270542715,0.19442552705427152,0,True,False,1
338,5,19.437881374987036,0.19437881374987034,1,True,False,1
339,2,19.390683832678253,0.19390683832678254,1,True,False,1
340,5,19.38776968867934,0.1938776968867934,1,True,False,1
341,3,19.356342339018017,0.19356342339018018,0,True,False,1
342,3,19.356342339018017,0.19356342339018018,0,True,False,1
343,3,19.356342339018017,0.19356342339018018,1,True,False,1
344,3,19.356342339018017,0.19356342339018018,0,True,False,1
345,3,19.356342339018017,0.19356342339018018,1,True,False,1
346,4,19.352274544815952,0.1935227454481595,0,True,False,1
347,4,19.330514377097362,0.19330514377097363,0,True,False,1
348,3,19.330514377097362,0.19330514377097363,0,True,False,1
349,4,19.330514377097362,0.19330514377097363,0,True,False,1
350,4,19.32860214222308,0.19328602142223078,0,True,False,1
351,2,19.231809367095533,0.19231809367095534,0,True,False,1
352,3,19.211580862129953,0.19211580862129954,0,True,False,1
353,3,19.211580862129953,0.19211580862129954,1,True,False,1
354,3,19.13470353699521,0.1913470353699521,0,True,False,1
355,9,19.13398635980162,0.19133986359801622,0,True,False,1
356,2,19.132567415766463,0.19132567415766463,0,True,False,1
357,3,19.114012301149156,0.19114012301149155,0,True,False,1
358,3,19.045378490072636,0.19045378490072637,0,True,False,1
359,3,19.004320334722316,0.19004320334722316,0,True,False,1
360,5,18.99171775420922,0.1899171775420922,0,True,False,1
361,3,18.943025471868467,0.18943025471868466,0,True,False,1
362,3,18.943025471868467,0.18943025471868466,0,True,False,1
363,4,18.941296661149096,0.18941296661149096,1,True,False,1
364,3,18.92284976594577,0.1892284976594577,1,True,False,1
365,0,18.912767763112385,0.18912767763112384,0,True,False,1
366,3,18.89754737352542,0.1889754737352542,1,True,False,1
367,3,18.891965605070975,0.18891965605070976,0,True,False,1
368,4,18.851144009021116,0.18851144009021115,0,True,False,1
369,3,18.83949287619902,0.1883949287619902,1,True,False,1
370,2,18.769735744550776,0.18769735744550775,0,True,False,1
371,4,18.74066613902626,0.1874066613902626,0,True,False,1
372,5,18.732577133216097,0.18732577133216097,0,True,False,1
373,5,18.641547526006924,0.18641547526006924,0,True,False,1
374,4,18.619780364132424,0.18619780364132424,0,True,False,1
375,5,18.571393638159016,0.18571393638159017,0,True,False,1
376,3,18.539657836478472,0.18539657836478474,0,True,False,1
377,4,18.530375798816088,0.1853037579881609,0,True,False,1
378,4,18.530375798816088,0.1853037579881609,0,True,False,1
379,5,18.51138141326004,0.1851138141326004,0,True,False,1
380,0,18.461531350102337,0.18461531350102336,1,True,False,1
381,5,18.432898030022095,0.18432898030022093,0,True,False,1
382,2,18.397717263110984,0.18397717263110983,1,True,False,1
383,1,18.38542110884486,0.1838542110884486,0,True,False,1
384,6,18.341425349060014,0.18341425349060014,0,True,False,1
385,6,18.341425349060014,0.18341425349060014,1,True,False,1
386,4,18.221702631663074,0.18221702631663075,0,True,False,1
387,4,18.221702631663074,0.18221702631663075,0,True,False,1
388,4,18.221702631663074,0.18221702631663075,0,True,False,1
389,4,18.221702631663074,0.18221702631663075,1,True,False,1
390,4,18.221702631663074,0.18221702631663075,0,True,False,1
391,4,18.221702631663074,0.18221702631663075,0,True,False,1
392,4,18.221702631663074,0.18221702631663075,0,True,False,1
393,3,18.21351290860811,0.1821351290860811,0,True,False,1
394,3,18.203572840147856,0.18203572840147858,0,True,False,1
395,3,18.203572840147856,0.18203572840147858,1,True,False,1
396,1,18.192150079208854,0.18192150079208855,1,True,False,1
397,3,18.157771227903417,0.18157771227903416,0,True,False,1
398,0,18.143743200816623,0.18143743200816623,1,True,False,1
399,3,18.129580305385193,0.18129580305385193,0,True,False,1
400,4,18.1271609165354,0.18127160916535398,1,True,False,1
401,1,18.094045538033534,0.18094045538033535,0,True,False,1
402,4,18.042144914182316,0.18042144914182315,0,True,False,1
403,1,18.032748238461615,0.18032748238461616,0,True,False,1
404,1,18.01864623750753,0.1801864623750753,0,True,False,1
405,3,18.01448424297741,0.1801448424297741,0,True,False,1
406,2,17.9627514073935,0.179627514073935,0,True,False,1
407,0,17.92244159401985,0.1792244159401985,0,True,False,1
408,4,17.906096647959103,0.17906096647959102,1,True,False,1
409,4,17.848770021530118,0.17848770021530116,0,True,False,1
410,3,17.843587947964636,0.17843587947964634,1,True,False,1
411,4,17.786599025997933,0.17786599025997932,0,True,False,1
412,2,17.750361331888985,0.17750361331888986,0,True,False,1
413,3,17.740203905195244,0.17740203905195245,0,True,False,1
414,3,17.740203905195244,0.17740203905195245,0,True,False,1
415,3,17.740203905195244,0.17740203905195245,1,True,False,1
416,3,17.727399982193003,0.17727399982193004,0,True,False,1
417,5,17.599389570486988,0.17599389570486987,0,True,False,1
418,3,17.538145142537157,0.17538145142537157,1,True,False,1
419,4,17.534269485166334,0.17534269485166334,0,True,False,1
420,4,17.534269485166334,0.17534269485166334,0,True,False,1
421,4,17.534269485166334,0.17534269485166334,1,True,False,1
422,4,17.534269485166334,0.17534269485166334,0,True,False,1
423,3,17.533785788420953,0.17533785788420952,0,True,False,1
424,4,17.477466621904814,0.17477466621904814,0,True,False,1
425,3,17.44573397430242,0.17445733974302421,0,True,False,1
426,4,17.437022649589778,0.17437022649589778,0,True,False,1
427,4,17.437022649589778,0.17437022649589778,0,True,False,1
428,2,17.417309063391603,0.17417309063391603,0,True,False,1
429,3,17.330697091095267,0.17330697091095268,1,True,False,1
430,0,17.315349926522433,0.17315349926522433,1,True,False,1
431,4,17.297786652885307,0.17297786652885308,0,True,False,1
432,3,17.282851673956042,0.17282851673956043,1,True,False,1
433,2,17.27801909909983,0.17278019099099828,0,True,False,1
434,2,17.276098652434065,0.17276098652434066,0,True,False,1
435,3,17.238959257225172,0.17238959257225173,0,True,False,1
436,3,17.238959257225172,0.17238959257225173,0,True,False,1
437,5,17.15702159922782,0.17157021599227823,1,True,False,1
438,0,17.15417012618829,0.17154170126188292,0,True,False,1
439,3,17.152968470317134,0.17152968470317134,0,True,False,1
440,2,17.1263983454793,0.171263983454793,0,True,False,1
441,4,17.122000664627635,0.17122000664627635,0,True,False,1
442,4,17.122000664627635,0.17122000664627635,0,True,False,1
443,4,17.056886597218348,0.1705688659721835,0,True,False,1
444,4,16.996283811238175,0.16996283811238175,0,True,False,1
445,5,16.993843245006143,0.16993843245006143,1,True,False,1
446,3,16.939125540433228,0.16939125540433228,0,True,False,1
447,5,16.9082072917453,0.169082072917453,0,True,False,1
448,1,16.892659789617987,0.16892659789617986,0,True,False,1
449,3,16.892121295753597,0.16892121295753595,0,True,False,1
450,3,16.892121295753597,0.16892121295753595,0,True,False,1
451,4,16.875671975903753,0.16875671975903753,0,True,False,1
452,4,16.867605488540672,0.1686760548854067,0,True,False,1
453,4,16.843695339521837,0.16843695339521836,0,True,False,1
454,2,16.76536348318835,0.1676536348318835,0,True,False,1
455,0,16.752187583732066,0.16752187583732067,0,True,False,1
456,4,16.740811298604026,0.16740811298604028,0,True,False,1
457,3,16.731208713039937,0.16731208713039936,0,True,False,1
458,3,16.718692668685364,0.16718692668685364,0,True,False,1
459,2,16.683333769017803,0.16683333769017802,0,True,False,1
460,3,16.62674957038487,0.16626749570384872,0,True,False,1
461,4,16.58730812905061,0.1658730812905061,0,True,False,1
462,4,16.514218271399802,0.16514218271399803,0,True,False,1
463,4,16.470144066474603,0.16470144066474604,0,True,False,1
464,2,16.462502139001987,0.1646250213900199,0,True,False,1
465,3,16.448613936804605,0.16448613936804607,0,True,False,1
466,3,16.448613936804605,0.16448613936804607,0,True,False,1
467,3,16.407289284990828,0.16407289284990828,0,True,False,1
468,4,16.38728694814917,0.1638728694814917,0,True,False,1
469,0,16.35327361323512,0.16353273613235123,0,True,False,1
470,7,16.346364133337936,0.16346364133337937,0,True,False,1
471,4,16.304967991748885,0.16304967991748887,0,True,False,1
472,8,16.298791382449455,0.16298791382449454,0,True,False,1
473,4,16.283346896982902,0.162833468969829,0,True,False,1
474,4,16.272220743473774,0.16272220743473773,1,True,False,1
475,4,16.272220743473774,0.16272220743473773,0,True,False,1
476,4,16.258473757879898,0.162584737578799,0,True,False,1
477,0,16.196561197175733,0.16196561197175732,1,True,False,1
478,1,16.105760770221096,0.16105760770221095,0,True,False,1
479,3,16.06533226478817,0.1606533226478817,0,True,False,1
480,3,16.057151630334417,0.16057151630334418,1,True,False,1
