Cliente_ID,prob_compra,MoHoPol
4496,0.3195615141616371,1
311,0.318398529192388,0
1527,0.31693174238664884,0
287,0.3152414889958186,1
2775,0.3109959868837665,0
3655,0.31082788688545315,1
4238,0.3091163328276861,1
3433,0.3089352195355032,0
3991,0.3087189850466781,1
3067,0.3084854260652654,0
1138,0.30799117287411876,1
2737,0.30651738796212313,1
987,0.3003268276700683,1
873,0.30029754914916607,0
629,0.30024755182833146,0
4281,0.30024755182833146,1
2044,0.30024755182833146,0
1643,0.30024755182833146,0
4396,0.2996434530039659,0
2966,0.2977506663695688,0
2988,0.29648880967202385,1
3926,0.29645498637124823,0
2069,0.29645498637124823,0
3545,0.29456765110220023,0
101,0.29456765110220023,0
3512,0.29392632370012056,0
2356,0.2914693368195855,1
2764,0.28952621310506504,0
3446,0.28952621310506504,1
4435,0.2891075680134059,0
1601,0.2885549398086404,1
439,0.2885549398086404,1
3742,0.2885549398086404,1
289,0.2885549398086404,0
1,0.2875877947649127,1
3475,0.2875877947649127,1
279,0.2875877947649127,0
1257,0.2861423314147179,1
4066,0.28613859966193944,0
1495,0.2846854012970165,0
357,0.28448795865345683,1
2128,0.28244993242150107,0
181,0.28002956900745557,0
833,0.2786730975590726,1
3602,0.2781932732829214,0
4015,0.2781932732829214,0
2897,0.27817224013640873,0
858,0.27782292390470453,0
1073,0.27751740988595197,1
956,0.2767324176599953,0
3480,0.27473560106514694,1
212,0.27473560106514694,0
1667,0.27473560106514694,0
657,0.27473560106514694,0
523,0.27473560106514694,0
1902,0.2742030356251585,0
1123,0.2742030356251585,0
1021,0.273458641621648,0
1192,0.27204688189869647,0
3131,0.27189431189468016,1
3448,0.2714291105072593,0
4520,0.2714291105072593,0
10,0.2714291105072593,0
1073,0.2652242105480629,1
40,0.26453329143184795,0
3378,0.26429457430629416,0
482,0.2641353110555725,0
2867,0.2641353110555725,1
3585,0.26390889654551497,0
202,0.26390889654551497,1
73,0.26267298793103383,0
3348,0.2613000514038291,0
1435,0.26098586957738357,1
361,0.26066036360206474,1
2182,0.26066036360206474,0
2523,0.26066036360206474,0
2711,0.2585288718961043,1
2208,0.25644786987368823,0
247,0.25540602322539185,1
3746,0.25540602322539185,0
912,0.25465092309168347,0
973,0.2537115593133908,0
4244,0.253008766146457,0
1303,0.25300699878901683,1
2334,0.25300699878901683,0
2605,0.2529088426476023,1
653,0.2529088426476023,0
4146,0.25290083449186557,0
1612,0.25199951937055626,0
1814,0.25199951937055626,0
1588,0.2505717790183835,1
616,0.24985446154633895,0
3694,0.2491438360940111,0
1424,0.2487739418490258,0
2386,0.2487739418490258,1
2913,0.24797006535597538,0
1620,0.24735001356942088,0
4477,0.2473424516115,0
2959,0.24704191250961338,0
3344,0.24704191250961338,0
3396,0.24698214800649113,0
3876,0.2466750172096502,1
1046,0.24623100894900402,0
709,0.24555608622769726,1
713,0.24485449422894692,0
4625,0.24432075129983927,1
666,0.24432075129983927,1
4558,0.24432075129983927,1
505,0.24423152706429035,1
1889,0.24394339355599093,1
4506,0.24391644079474242,0
3450,0.24341205746412006,0
1414,0.24341205746412006,0
1103,0.2412390778941376,0
2854,0.23976021042545484,0
748,0.23657573122955988,1
4356,0.23625080648646615,1
3210,0.23603199651232556,0
970,0.23596548195604528,0
1109,0.2343602270154064,0
1937,0.23363898688080936,0
3109,0.23351669925315846,0
3537,0.2313145403715637,1
2049,0.230772409814253,0
4633,0.2306552638308841,0
392,0.23028407266840023,0
4507,0.22952192095581986,0
1212,0.22938304926535893,0
1468,0.22918289409240528,1
2259,0.22908488480018094,0
1870,0.22873753865231608,0
502,0.22848144084374278,1
340,0.22839738667591092,0
664,0.22814968917710213,0
322,0.22794348860273342,0
4298,0.2274818248229224,0
328,0.22733468490572947,0
739,0.2273297546226918,0
1790,0.2273297546226918,0
3463,0.22718132249871117,0
3673,0.22686642910857918,0
2767,0.22686642910857918,0
2371,0.22682420542307052,0
4425,0.22638714061788257,0
2094,0.22519083700410833,0
1493,0.22519083700410833,0
1745,0.22448475952577357,0
3636,0.22386461114127068,0
640,0.22368296340210378,0
4128,0.22368296340210378,1
1104,0.22256821014684716,0
212,0.2215880692257516,0
4034,0.22129875461643653,1
422,0.22096553893901622,0
2599,0.22078754079845225,0
4487,0.21978309002131366,0
4479,0.21902895306566086,1
1358,0.21902895306566086,0
241,0.21893649005373614,1
39,0.21739341644905757,0
3547,0.2172956250755569,0
898,0.2171057007056161,0
373,0.21707825579269824,0
1815,0.21681323711091766,0
344,0.21681323711091766,0
4451,0.21533010405924563,0
4083,0.21517257791351746,0
1058,0.2151693129550567,0
4369,0.2149596549635794,0
3753,0.21370080878419992,0
900,0.21343907281063493,0
63,0.21327492719744948,0
4031,0.2132256409739439,0
365,0.2129437327169503,0
2751,0.21266555234791643,1
2501,0.21240401839876716,0
1522,0.21240401839876716,0
2627,0.21236536443588996,0
4437,0.21208424471353204,1
787,0.21208424471353204,0
1360,0.21208424471353204,0
1088,0.21208424471353204,0
3536,0.21208424471353204,1
3848,0.21208424471353204,1
4329,0.21047639505337135,0
653,0.20869187332433345,0
3681,0.20869187332433345,0
3104,0.20869187332433345,0
1645,0.2086327848755897,0
4367,0.20859243170734407,1
576,0.20853520360010228,1
1946,0.20784503997456877,1
475,0.20767829650852257,0
1039,0.20763147166434437,1
1202,0.20674285322815503,1
4338,0.20597761478393686,0
1295,0.20593209451765498,0
4390,0.205821770557072,0
4303,0.20497648205017277,1
4590,0.2046906750830626,0
1577,0.2046906750830626,0
3801,0.20442076380982727,0
1037,0.20386957869258626,0
725,0.20342173134387165,1
4432,0.2022220140055976,0
1500,0.2022220140055976,1
4224,0.2022220140055976,1
1920,0.20189901943040384,0
3007,0.20122056084804912,0
2117,0.2009379051844557,0
276,0.2009379051844557,0
86,0.19978633736064455,0
1266,0.19840683999389733,0
4079,0.1977936546660828,1
1161,0.19778390109462196,1
448,0.19778390109462196,0
832,0.19690687637725557,0
3903,0.19690687637725557,0
303,0.19690687637725557,1
1843,0.19690687637725557,0
3021,0.19659013317966537,0
1231,0.19654011867113017,0
2930,0.19640219631002798,0
2950,0.19620968488453044,0
2239,0.19511748597793022,0
563,0.19498147776433308,0
493,0.19498147776433308,0
788,0.19498147776433308,0
2246,0.1943035914210871,1
876,0.1941510310855774,0
822,0.19386884383448585,1
3228,0.1938340066607771,0
2943,0.19383078422892785,0
4601,0.1933378289100985,0
2665,0.19331977700968447,0
290,0.19328435345424408,0
3295,0.19327265323556986,0
440,0.19316586288036555,0
1085,0.1930632905001286,0
1169,0.19218204591212892,1
769,0.19211200601028303,1
2894,0.19211200601028303,0
717,0.19211200601028303,1
2935,0.19211200601028303,0
4391,0.19211200601028303,0
3108,0.1920651379668245,0
3943,0.1917648515974019,0
4199,0.1913222993528992,0
1478,0.19083076954531644,0
3877,0.19059707876474832,0
853,0.19055704777481616,1
296,0.19047742747232452,1
2186,0.19007431736203131,0
961,0.18998906697416476,0
2394,0.18990487440565243,0
3835,0.18977056088417385,1
1254,0.18975552944476284,1
3709,0.18975552944476284,0
1757,0.18920596097358755,0
224,0.18919355689421152,0
2543,0.18919355689421152,1
1199,0.18905962905309734,0
3244,0.18880482322185463,0
1071,0.18871883909309092,1
375,0.18855723245221495,0
632,0.18777464709264885,1
3360,0.18777464709264885,0
658,0.18773033809176554,0
566,0.18764776582857215,0
2106,0.1870621221337059,0
21,0.18675382542885466,0
4585,0.18664502054325288,0
2584,0.1859775802054153,0
3871,0.1858746748517724,0
3859,0.1858746748517724,0
101,0.18583680785305257,1
741,0.18476291568195408,0
1717,0.18454600736872911,0
4439,0.1843773156351858,0
1034,0.18390965658102704,0
3983,0.18390965658102704,0
4612,0.18384060750715317,0
1391,0.18366567960397168,0
1783,0.18356123639718147,0
4579,0.18339805046130153,0
990,0.18332945930346228,1
3436,0.18203387857037828,0
256,0.18162106584381454,1
343,0.18161386250551576,0
3277,0.18127007216536878,1
232,0.18127007216536878,0
3223,0.18111923201895588,0
4567,0.18111923201895588,0
4169,0.18111923201895588,1
225,0.18111923201895588,0
1516,0.18098660356618623,0
1716,0.18087924866733676,0
987,0.1805956307175448,0
3685,0.18048550163951177,1
4521,0.18019623208523228,0
133,0.18006630867972773,1
1079,0.1799986099575602,1
2714,0.17952613392619957,1
3577,0.17947830167475998,0
2127,0.17934659471250955,1
3288,0.17920226392284713,0
452,0.17920226392284713,1
3581,0.17920226392284713,0
638,0.17920226392284713,0
3158,0.17920226392284713,0
1148,0.17920226392284713,0
864,0.17920226392284713,0
1215,0.17916118543684395,0
2688,0.17904329220984225,0
1509,0.17819942061316912,1
4410,0.17818699813759004,1
341,0.1775816054618374,1
4623,0.1766907945845831,0
1460,0.1764295492151553,1
1465,0.1763083930929699,0
144,0.1763004905789459,0
2581,0.17623161334071905,0
804,0.1761690087135488,0
3550,0.17571986060746658,0
812,0.17526941946415225,0
3130,0.17492980887402929,0
268,0.1744014001737035,1
4175,0.17433276852820218,1
244,0.1742706783571918,0
600,0.17419521713274014,0
1606,0.17409905612559615,0
1830,0.17400723300790777,0
2976,0.17393353856614843,0
61,0.173178456081916,0
112,0.173178456081916,0
1590,0.17301819006323504,0
85,0.172707037022173,1
4504,0.172597306719544,0
4102,0.17237306672760494,0
126,0.17188789826711048,0
3664,0.1717736704786171,0
1308,0.1713670547378164,0
735,0.17098128757784306,0
2363,0.17098128757784306,0
948,0.17098128757784306,0
1112,0.17075139253352922,0
299,0.17075139253352922,1
866,0.17075139253352922,0
1687,0.1704916789614444,0
1973,0.1698371225703938,0
2516,0.16982619056571868,0
3220,0.169818789748196,0
3177,0.16943935247304873,0
823,0.16936979329059224,0
3642,0.1693380396974835,0
4418,0.16871873004084242,0
1182,0.16871873004084242,0
847,0.1679825616510205,0
480,0.16729945684045228,0
1727,0.16724269617442264,0
550,0.1669282415165401,0
3592,0.1669282415165401,0
621,0.16519297651004985,0
4331,0.16511414673388075,0
4580,0.16511414673388075,0
3264,0.16501811549006984,0
436,0.16486502308569176,1
4134,0.16426209344959758,0
1953,0.1639297218873411,0
4205,0.1639116799980628,0
886,0.16376549580398508,1
2560,0.16349838389683338,0
869,0.1632285686943595,0
2500,0.16274292138707028,0
1236,0.162713793987036,0
275,0.16219880239237394,0
72,0.16219880239237394,0
893,0.1621751890592839,0
1354,0.1621751890592839,0
4527,0.1621751890592839,0
3364,0.1621751890592839,0
561,0.16138100257297183,0
3826,0.16115832781377704,0
4236,0.16115832781377704,0
44,0.16101317098712992,0
335,0.16048459671877707,0
4063,0.16024264968247628,0
1546,0.1599801360463328,0
1494,0.15979476435361561,0
71,0.15979476435361561,1
2732,0.15958206871524416,0
351,0.15931419897923718,0
2193,0.15899267555928998,0
3084,0.15889425099673513,0
1597,0.15868929363512824,0
729,0.15859226330254314,0
1077,0.1583839989399627,0
3880,0.15838108109593996,0
1441,0.15838108109593996,1
1093,0.15835980500913502,0
219,0.15820879152079884,0
2315,0.15818588518385224,0
4197,0.1578958653565851,0
1633,0.15768240294646596,0
917,0.15650710933411235,1
1222,0.15594590131846384,0
1275,0.15594590131846384,0
3455,0.15574423237407928,0
3866,0.155600524983328,0
3053,0.15549894920365992,0
3557,0.15544653548061255,0
4436,0.15520846988364298,0
458,0.15467487027031523,0
1296,0.15467487027031523,0
2465,0.1545575666865156,1
4464,0.15454597236455322,1
1819,0.15443218072145595,0
2590,0.15443218072145595,0
1603,0.15443218072145595,0
2823,0.15412366708609257,0
872,0.1536320407445076,0
3532,0.15359229082525813,0
928,0.1534415057654581,0
1154,0.15326872138960873,1
2400,0.15252614953898133,0
3012,0.15250030964992123,0
53,0.15250030964992123,0
2187,0.15250030964992123,0
1087,0.1523764641206247,0
1035,0.1522547106553986,1
1007,0.15204736992064813,0
2785,0.1513711303719548,1
3276,0.15017858268810555,0
3829,0.14968347561062578,1
4231,0.14938254751408708,0
4600,0.14918991446832303,0
2278,0.1489299949970094,0
2865,0.1488351642688882,0
1082,0.14865965025570596,0
163,0.14858514348473287,0
572,0.14858514348473287,0
2857,0.14847768756011548,0
2210,0.14813331210247546,1
3932,0.14813331210247546,0
2735,0.14804418139293002,0
1776,0.14804418139293002,0
443,0.14774026898915957,1
161,0.14774026898915957,0
2110,0.1477371581155147,0
3036,0.1477371581155147,0
192,0.1476631849681279,0
991,0.14748854045845355,0
866,0.1472588703138719,0
1006,0.14671086592050595,0
4304,0.14671086592050595,0
4532,0.1463444743967849,0
805,0.14584996374153314,0
1124,0.14579726278644964,0
3888,0.14571322350854257,0
1526,0.1455457921583701,0
139,0.1455452328778286,1
548,0.14520886656051704,0
4241,0.14480045039217623,0
3651,0.14480045039217623,1
1461,0.14475898158032283,0
2975,0.14465434685363981,0
1985,0.14465434685363981,0
1799,0.144521440993375,0
3020,0.14426243183600573,0
3868,0.14426243183600573,0
516,0.14414652074060502,0
3830,0.143655798192094,0
241,0.14364162698153018,0
3930,0.14363303097532787,0
3754,0.14339732644290396,0
3428,0.14324846531878682,0
2868,0.1431749806315281,0
1021,0.1429420733423084,0
3886,0.14259130426599576,0
539,0.142268854835892,0
514,0.1422106925556173,0
553,0.1417016749102084,0
