rank,Cliente_ID,prob_pct,prob_compra,MoHoPol,is_top10pct,is_top5pct,decile
170,4.0,26.390889654551497,0.26390889654551497,1,True,True,1
171,3.0,26.267298793103382,0.26267298793103383,0,True,True,1
172,4.0,26.130005140382913,0.2613000514038291,0,True,True,1
173,2.0,26.098586957738355,0.26098586957738357,1,True,True,1
174,4.0,26.066036360206475,0.26066036360206474,1,True,True,1
175,4.0,26.066036360206475,0.26066036360206474,0,True,True,1
176,4.0,26.066036360206475,0.26066036360206474,0,True,True,1
177,9.0,25.852887189610428,0.2585288718961043,1,True,True,1
178,4.0,25.64478698736882,0.25644786987368823,0,True,True,1
179,5.0,25.540602322539186,0.25540602322539185,1,True,True,1
180,5.0,25.540602322539186,0.25540602322539185,0,True,True,1
181,4.0,25.465092309168348,0.25465092309168347,0,True,True,1
182,5.0,25.37115593133908,0.2537115593133908,0,True,True,1
183,4.0,25.300876614645702,0.253008766146457,0,True,True,1
184,8.0,25.300699878901682,0.25300699878901683,1,True,True,1
185,8.0,25.300699878901682,0.25300699878901683,0,True,True,1
186,4.0,25.290884264760233,0.2529088426476023,1,True,True,1
187,4.0,25.290884264760233,0.2529088426476023,0,True,True,1
188,4.0,25.290083449186557,0.25290083449186557,0,True,True,1
189,3.0,25.199951937055626,0.25199951937055626,0,True,True,1
190,3.0,25.199951937055626,0.25199951937055626,0,True,True,1
191,5.0,25.05717790183835,0.2505717790183835,1,True,True,1
192,4.0,24.985446154633895,0.24985446154633895,0,True,True,1
193,3.0,24.91438360940111,0.2491438360940111,0,True,True,1
194,5.0,24.877394184902577,0.2487739418490258,0,True,True,1
195,5.0,24.877394184902577,0.2487739418490258,1,True,True,1
196,3.0,24.79700653559754,0.24797006535597538,0,True,True,1
197,3.0,24.73500135694209,0.24735001356942088,0,True,True,1
198,4.0,24.73424516115,0.2473424516115,0,True,True,1
199,4.0,24.704191250961337,0.24704191250961338,0,True,True,1
200,4.0,24.704191250961337,0.24704191250961338,0,True,True,1
201,7.0,24.69821480064911,0.24698214800649113,0,True,True,1
202,4.0,24.66750172096502,0.2466750172096502,1,True,True,1
203,3.0,24.6231008949004,0.24623100894900402,0,True,True,1
204,6.0,24.555608622769725,0.24555608622769726,1,True,True,1
205,4.0,24.485449422894693,0.24485449422894692,0,True,True,1
206,4.0,24.432075129983925,0.24432075129983927,1,True,True,1
207,4.0,24.432075129983925,0.24432075129983927,1,True,True,1
208,4.0,24.432075129983925,0.24432075129983927,1,True,True,1
209,3.0,24.423152706429036,0.24423152706429035,1,True,True,1
210,3.0,24.394339355599094,0.24394339355599093,1,True,True,1
211,2.0,24.391644079474244,0.24391644079474242,0,True,True,1
212,5.0,24.341205746412005,0.24341205746412006,0,True,True,1
213,5.0,24.341205746412005,0.24341205746412006,0,True,True,1
214,4.0,24.12390778941376,0.2412390778941376,0,True,True,1
215,3.0,23.976021042545483,0.23976021042545484,0,True,True,1
216,3.0,23.657573122955988,0.23657573122955988,1,True,True,1
217,3.0,23.625080648646616,0.23625080648646615,1,True,True,1
218,4.0,23.603199651232558,0.23603199651232556,0,True,True,1
219,2.0,23.596548195604527,0.23596548195604528,0,True,True,1
220,4.0,23.43602270154064,0.2343602270154064,0,True,True,1
221,1.0,23.363898688080937,0.23363898688080936,0,True,True,1
222,4.0,23.351669925315846,0.23351669925315846,0,True,True,1
223,7.0,23.13145403715637,0.2313145403715637,1,True,True,1
224,5.0,23.0772409814253,0.230772409814253,0,True,True,1
225,3.0,23.06552638308841,0.2306552638308841,0,True,True,1
226,4.0,23.028407266840023,0.23028407266840023,0,True,True,1
227,2.0,22.952192095581985,0.22952192095581986,0,True,True,1
228,0.0,22.938304926535892,0.22938304926535893,0,True,True,1
229,9.0,22.91828940924053,0.22918289409240528,1,True,True,1
230,7.0,22.908488480018093,0.22908488480018094,0,True,True,1
231,5.0,22.87375386523161,0.22873753865231608,0,True,True,1
232,3.0,22.848144084374276,0.22848144084374278,1,True,True,1
233,4.0,22.839738667591092,0.22839738667591092,0,True,True,1
234,0.0,22.814968917710214,0.22814968917710213,0,True,True,1
235,2.0,22.79434886027334,0.22794348860273342,0,True,True,1
236,3.0,22.74818248229224,0.2274818248229224,0,True,True,1
237,3.0,22.733468490572946,0.22733468490572947,0,True,True,1
238,4.0,22.73297546226918,0.2273297546226918,0,True,True,1
239,4.0,22.73297546226918,0.2273297546226918,0,True,True,1
240,3.0,22.71813224987112,0.22718132249871117,0,True,True,1
241,4.0,22.68664291085792,0.22686642910857918,0,True,True,1
242,4.0,22.68664291085792,0.22686642910857918,0,True,True,1
243,5.0,22.682420542307053,0.22682420542307052,0,True,True,1
244,6.0,22.638714061788257,0.22638714061788257,0,True,True,1
245,8.0,22.51908370041083,0.22519083700410833,0,True,True,1
246,8.0,22.51908370041083,0.22519083700410833,0,True,True,1
247,4.0,22.448475952577358,0.22448475952577357,0,True,True,1
248,3.0,22.38646111412707,0.22386461114127068,0,True,True,1
249,4.0,22.368296340210378,0.22368296340210378,0,True,True,1
250,4.0,22.368296340210378,0.22368296340210378,1,True,True,1
251,0.0,22.256821014684718,0.22256821014684716,0,True,True,1
252,0.0,22.15880692257516,0.2215880692257516,0,True,True,1
253,7.0,22.129875461643653,0.22129875461643653,1,True,True,1
254,3.0,22.09655389390162,0.22096553893901622,0,True,True,1
255,2.0,22.078754079845226,0.22078754079845225,0,True,True,1
256,3.0,21.978309002131365,0.21978309002131366,0,True,True,1
257,3.0,21.902895306566087,0.21902895306566086,1,True,True,1
258,3.0,21.902895306566087,0.21902895306566086,0,True,True,1
259,2.0,21.893649005373614,0.21893649005373614,1,True,True,1
260,3.0,21.739341644905757,0.21739341644905757,0,True,True,1
261,3.0,21.729562507555688,0.2172956250755569,0,True,True,1
262,4.0,21.710570070561612,0.2171057007056161,0,True,True,1
263,5.0,21.707825579269823,0.21707825579269824,0,True,True,1
264,3.0,21.681323711091764,0.21681323711091766,0,True,True,1
265,3.0,21.681323711091764,0.21681323711091766,0,True,True,1
266,4.0,21.533010405924564,0.21533010405924563,0,True,True,1
267,3.0,21.517257791351746,0.21517257791351746,0,True,True,1
268,2.0,21.51693129550567,0.2151693129550567,0,True,True,1
269,2.0,21.49596549635794,0.2149596549635794,0,True,True,1
270,3.0,21.37008087841999,0.21370080878419992,0,True,True,1
271,5.0,21.343907281063494,0.21343907281063493,0,True,True,1
272,5.0,21.32749271974495,0.21327492719744948,0,True,True,1
273,3.0,21.322564097394388,0.2132256409739439,0,True,True,1
274,5.0,21.29437327169503,0.2129437327169503,0,True,True,1
275,4.0,21.266555234791642,0.21266555234791643,1,True,True,1
276,3.0,21.240401839876714,0.21240401839876716,0,True,True,1
277,3.0,21.240401839876714,0.21240401839876716,0,True,True,1
278,5.0,21.236536443588996,0.21236536443588996,0,True,True,1
279,3.0,21.208424471353204,0.21208424471353204,1,True,True,1
280,3.0,21.208424471353204,0.21208424471353204,0,True,True,1
281,3.0,21.208424471353204,0.21208424471353204,0,True,True,1
282,3.0,21.208424471353204,0.21208424471353204,0,True,True,1
283,3.0,21.208424471353204,0.21208424471353204,1,True,True,1
284,3.0,21.208424471353204,0.21208424471353204,1,True,True,1
285,2.0,21.047639505337134,0.21047639505337135,0,True,True,1
286,4.0,20.869187332433345,0.20869187332433345,0,True,True,1
287,3.0,20.869187332433345,0.20869187332433345,0,True,True,1
288,4.0,20.869187332433345,0.20869187332433345,0,True,True,1
289,3.0,20.86327848755897,0.2086327848755897,0,True,True,1
290,4.0,20.859243170734405,0.20859243170734407,1,True,True,1
291,7.0,20.85352036001023,0.20853520360010228,1,True,True,1
292,5.0,20.784503997456877,0.20784503997456877,1,True,False,1
293,5.0,20.767829650852256,0.20767829650852257,0,True,False,1
294,0.0,20.763147166434436,0.20763147166434437,1,True,False,1
295,4.0,20.674285322815503,0.20674285322815503,1,True,False,1
296,3.0,20.597761478393686,0.20597761478393686,0,True,False,1
297,4.0,20.5932094517655,0.20593209451765498,0,True,False,1
298,0.0,20.5821770557072,0.205821770557072,0,True,False,1
299,4.0,20.497648205017278,0.20497648205017277,1,True,False,1
300,9.0,20.46906750830626,0.2046906750830626,0,True,False,1
301,9.0,20.46906750830626,0.2046906750830626,0,True,False,1
302,3.0,20.442076380982726,0.20442076380982727,0,True,False,1
303,3.0,20.386957869258627,0.20386957869258626,0,True,False,1
304,3.0,20.342173134387163,0.20342173134387165,1,True,False,1
305,0.0,20.22220140055976,0.2022220140055976,0,True,False,1
306,0.0,20.22220140055976,0.2022220140055976,1,True,False,1
307,0.0,20.22220140055976,0.2022220140055976,1,True,False,1
308,3.0,20.189901943040383,0.20189901943040384,0,True,False,1
309,4.0,20.122056084804914,0.20122056084804912,0,True,False,1
310,4.0,20.09379051844557,0.2009379051844557,0,True,False,1
311,4.0,20.09379051844557,0.2009379051844557,0,True,False,1
312,2.0,19.978633736064456,0.19978633736064455,0,True,False,1
313,5.0,19.840683999389732,0.19840683999389733,0,True,False,1
314,3.0,19.779365466608283,0.1977936546660828,1,True,False,1
315,3.0,19.778390109462197,0.19778390109462196,1,True,False,1
316,3.0,19.778390109462197,0.19778390109462196,0,True,False,1
317,4.0,19.690687637725556,0.19690687637725557,0,True,False,1
318,4.0,19.690687637725556,0.19690687637725557,0,True,False,1
319,4.0,19.690687637725556,0.19690687637725557,1,True,False,1
320,4.0,19.690687637725556,0.19690687637725557,0,True,False,1
321,5.0,19.659013317966537,0.19659013317966537,0,True,False,1
322,5.0,19.654011867113017,0.19654011867113017,0,True,False,1
323,4.0,19.640219631002797,0.19640219631002798,0,True,False,1
324,3.0,19.620968488453045,0.19620968488453044,0,True,False,1
325,4.0,19.511748597793023,0.19511748597793022,0,True,False,1
326,3.0,19.49814777643331,0.19498147776433308,0,True,False,1
327,3.0,19.49814777643331,0.19498147776433308,0,True,False,1
328,3.0,19.49814777643331,0.19498147776433308,0,True,False,1
329,3.0,19.43035914210871,0.1943035914210871,1,True,False,1
330,3.0,19.41510310855774,0.1941510310855774,0,True,False,1
331,0.0,19.386884383448585,0.19386884383448585,1,True,False,1
332,4.0,19.383400666077712,0.1938340066607771,0,True,False,1
333,4.0,19.383078422892787,0.19383078422892785,0,True,False,1
334,9.0,19.33378289100985,0.1933378289100985,0,True,False,1
335,4.0,19.331977700968448,0.19331977700968447,0,True,False,1
336,2.0,19.328435345424406,0.19328435345424408,0,True,False,1
337,0.0,19.327265323556986,0.19327265323556986,0,True,False,1
338,3.0,19.316586288036554,0.19316586288036555,0,True,False,1
339,4.0,19.30632905001286,0.1930632905001286,0,True,False,1
340,4.0,19.218204591212892,0.19218204591212892,1,True,False,1
341,3.0,19.211200601028303,0.19211200601028303,1,True,False,1
342,3.0,19.211200601028303,0.19211200601028303,0,True,False,1
343,3.0,19.211200601028303,0.19211200601028303,1,True,False,1
344,3.0,19.211200601028303,0.19211200601028303,0,True,False,1
345,3.0,19.211200601028303,0.19211200601028303,0,True,False,1
346,0.0,19.20651379668245,0.1920651379668245,0,True,False,1
347,2.0,19.17648515974019,0.1917648515974019,0,True,False,1
348,2.0,19.13222993528992,0.1913222993528992,0,True,False,1
349,5.0,19.083076954531645,0.19083076954531644,0,True,False,1
350,1.0,19.059707876474832,0.19059707876474832,0,True,False,1
351,5.0,19.055704777481616,0.19055704777481616,1,True,False,1
352,0.0,19.04774274723245,0.19047742747232452,1,True,False,1
353,5.0,19.00743173620313,0.19007431736203131,0,True,False,1
354,3.0,18.998906697416476,0.18998906697416476,0,True,False,1
355,3.0,18.990487440565243,0.18990487440565243,0,True,False,1
356,3.0,18.977056088417385,0.18977056088417385,1,True,False,1
357,6.0,18.975552944476284,0.18975552944476284,1,True,False,1
358,6.0,18.975552944476284,0.18975552944476284,0,True,False,1
359,4.0,18.920596097358754,0.18920596097358755,0,True,False,1
360,3.0,18.919355689421153,0.18919355689421152,0,True,False,1
361,3.0,18.919355689421153,0.18919355689421152,1,True,False,1
362,3.0,18.905962905309735,0.18905962905309734,0,True,False,1
363,3.0,18.88048232218546,0.18880482322185463,0,True,False,1
364,2.0,18.87188390930909,0.18871883909309092,1,True,False,1
365,4.0,18.855723245221494,0.18855723245221495,0,True,False,1
366,1.0,18.777464709264883,0.18777464709264885,1,True,False,1
367,1.0,18.777464709264883,0.18777464709264885,0,True,False,1
368,4.0,18.773033809176553,0.18773033809176554,0,True,False,1
369,2.0,18.764776582857216,0.18764776582857215,0,True,False,1
370,3.0,18.70621221337059,0.1870621221337059,0,True,False,1
371,2.0,18.675382542885465,0.18675382542885466,0,True,False,1
372,3.0,18.66450205432529,0.18664502054325288,0,True,False,1
373,4.0,18.59775802054153,0.1859775802054153,0,True,False,1
374,3.0,18.58746748517724,0.1858746748517724,0,True,False,1
375,3.0,18.58746748517724,0.1858746748517724,0,True,False,1
376,4.0,18.583680785305255,0.18583680785305257,1,True,False,1
377,4.0,18.476291568195407,0.18476291568195408,0,True,False,1
378,6.0,18.454600736872912,0.18454600736872911,0,True,False,1
379,3.0,18.437731563518582,0.1843773156351858,0,True,False,1
380,4.0,18.390965658102704,0.18390965658102704,0,True,False,1
381,4.0,18.390965658102704,0.18390965658102704,0,True,False,1
382,4.0,18.384060750715317,0.18384060750715317,0,True,False,1
383,5.0,18.366567960397166,0.18366567960397168,0,True,False,1
384,4.0,18.35612363971815,0.18356123639718147,0,True,False,1
385,3.0,18.339805046130152,0.18339805046130153,0,True,False,1
386,3.0,18.332945930346227,0.18332945930346228,1,True,False,1
387,1.0,18.20338785703783,0.18203387857037828,0,True,False,1
388,3.0,18.162106584381455,0.18162106584381454,1,True,False,1
389,5.0,18.161386250551576,0.18161386250551576,0,True,False,1
390,3.0,18.127007216536878,0.18127007216536878,1,True,False,1
391,3.0,18.127007216536878,0.18127007216536878,0,True,False,1
392,4.0,18.11192320189559,0.18111923201895588,0,True,False,1
393,4.0,18.11192320189559,0.18111923201895588,0,True,False,1
394,4.0,18.11192320189559,0.18111923201895588,1,True,False,1
395,4.0,18.11192320189559,0.18111923201895588,0,True,False,1
396,2.0,18.098660356618623,0.18098660356618623,0,True,False,1
397,1.0,18.087924866733676,0.18087924866733676,0,True,False,1
398,3.0,18.059563071754482,0.1805956307175448,0,True,False,1
399,4.0,18.048550163951177,0.18048550163951177,1,True,False,1
400,0.0,18.019623208523228,0.18019623208523228,0,True,False,1
401,4.0,18.006630867972774,0.18006630867972773,1,True,False,1
402,3.0,17.99986099575602,0.1799986099575602,1,True,False,1
403,0.0,17.952613392619956,0.17952613392619957,1,True,False,1
404,3.0,17.947830167476,0.17947830167475998,0,True,False,1
405,9.0,17.934659471250956,0.17934659471250955,1,True,False,1
406,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
407,4.0,17.920226392284714,0.17920226392284713,1,True,False,1
408,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
409,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
410,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
411,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
412,4.0,17.920226392284714,0.17920226392284713,0,True,False,1
413,4.0,17.916118543684394,0.17916118543684395,0,True,False,1
414,2.0,17.904329220984224,0.17904329220984225,0,True,False,1
415,1.0,17.81994206131691,0.17819942061316912,1,True,False,1
416,2.0,17.818699813759004,0.17818699813759004,1,True,False,1
417,3.0,17.758160546183742,0.1775816054618374,1,True,False,1
418,5.0,17.66907945845831,0.1766907945845831,0,True,False,1
419,5.0,17.642954921515532,0.1764295492151553,1,True,False,1
420,3.0,17.630839309296988,0.1763083930929699,0,True,False,1
421,4.0,17.63004905789459,0.1763004905789459,0,True,False,1
422,4.0,17.623161334071906,0.17623161334071905,0,True,False,1
423,4.0,17.61690087135488,0.1761690087135488,0,True,False,1
424,4.0,17.57198606074666,0.17571986060746658,0,True,False,1
425,2.0,17.526941946415224,0.17526941946415225,0,True,False,1
426,1.0,17.49298088740293,0.17492980887402929,0,True,False,1
427,3.0,17.44014001737035,0.1744014001737035,1,True,False,1
428,0.0,17.433276852820217,0.17433276852820218,1,True,False,1
429,1.0,17.42706783571918,0.1742706783571918,0,True,False,1
430,0.0,17.419521713274015,0.17419521713274014,0,True,False,1
431,5.0,17.409905612559616,0.17409905612559615,0,True,False,1
432,3.0,17.400723300790776,0.17400723300790777,0,True,False,1
433,3.0,17.393353856614844,0.17393353856614843,0,True,False,1
434,3.0,17.3178456081916,0.173178456081916,0,True,False,1
435,3.0,17.3178456081916,0.173178456081916,0,True,False,1
436,5.0,17.301819006323505,0.17301819006323504,0,True,False,1
437,3.0,17.2707037022173,0.172707037022173,1,True,False,1
438,2.0,17.2597306719544,0.172597306719544,0,True,False,1
439,4.0,17.237306672760493,0.17237306672760494,0,True,False,1
440,2.0,17.188789826711048,0.17188789826711048,0,True,False,1
441,4.0,17.17736704786171,0.1717736704786171,0,True,False,1
442,5.0,17.136705473781642,0.1713670547378164,0,True,False,1
443,5.0,17.098128757784306,0.17098128757784306,0,True,False,1
444,5.0,17.098128757784306,0.17098128757784306,0,True,False,1
445,5.0,17.098128757784306,0.17098128757784306,0,True,False,1
446,3.0,17.075139253352923,0.17075139253352922,0,True,False,1
447,3.0,17.075139253352923,0.17075139253352922,1,True,False,1
448,3.0,17.075139253352923,0.17075139253352922,0,True,False,1
449,3.0,17.04916789614444,0.1704916789614444,0,True,False,1
